order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,payment_value,delivery_days,anomaly_score,is_anomaly
2e571b4487c7119502acdb48043efcee,1,69d3ff4f45d52d69e4b06760e0e154e2,7b0df942f46435babab05d49b744b2c4,2017-12-11 04:12:10,1058.0,20.43,1078.43,12.0,-1,True
2e7080c8c24e4a977925ca08b6a7d917,1,3bdc89e963c6651b8af38ede485cc82b,fffd5413c0700ac820c7069d66d98c89,2018-01-01 22:30:19,262.5,115.49,377.99,10.0,-1,True
2e7a373242af9032c112f07cf0235ee8,1,5183344b5357029cfd88c7f511ed876d,7178f9f4dd81dcef02f62acdf8151e01,2018-04-19 00:29:18,1999.0,49.12,2048.12,10.0,-1,True
2e83b6485b7379a38d52f8cbb8a1bcc7,1,4d817c0fe79db81f4f99f840cadbde0e,1da366cade6d8276e7d8beea7af5d4bf,2017-07-26 02:50:44,569.0,68.13,637.13,,-1,True
2e9d8685e015feaba98d02e5544583f6,1,bc4cd4da98dd128c39bf0b8c2674032f,53243585a1d6dc2643021fd1853d8905,2017-09-05 14:05:32,1200.0,40.85,1240.85,7.0,-1,True
2ea399422b697257c14a7f63c224c9f2,1,79ccb1aca8fcf379a6ed2412fba0480e,0241d4d5d36f10f80c644447315af0bd,2018-06-18 02:57:20,249.0,120.61,369.61,14.0,-1,True
2eb868f2f7abdf4284337d1cdeb7399b,1,c1e4bd7e1144f99ac576aedc324a5cb3,082e0bf4cb865a6533b1e8e498cc0255,2018-07-04 09:31:23,144.0,269.0,694.04,13.0,-1,True
2ec398158cb686267b1f4b102129098e,1,15151e8a937f6a4d1a4f0c03c765c6f2,1444c08e64d55fb3c25f0f09c07ffcf2,2018-05-11 12:15:17,2749.0,69.74,2818.74,10.0,-1,True
2ee3ac9eae989dd8029015f1cb956021,1,1b37262ebd1307a6c9aab9aca8584e76,6061155addc1e54b4cfb51c1c2a32ad8,2018-08-27 14:30:30,735.0,16.17,751.17,1.0,-1,True
2ef78d4b9e33e5bb08a6ccff0771df05,1,5237739bb5fee495dbd337755a138660,966cb4760537b1404caedd472cc610a5,2018-06-11 12:55:33,809.0,22.37,831.37,12.0,-1,True
2efd11439a203a20e9a473a10a2c18f1,1,c4332b2ff3cde1b0c62f5b9c8ae84bdc,455c5640e8c5bd1b2ee85c0158f85727,2018-05-07 10:31:32,749.9,18.51,768.41,3.0,-1,True
2f09f8c80542f3260ec457517de0a463,1,dc9471db933efad7bf0ce685380578bd,25c5c91f63607446a97b143d2d535d31,2017-07-18 02:10:51,320.91,39.8,1442.84,37.0,-1,True
2f09f8c80542f3260ec457517de0a463,2,dc9471db933efad7bf0ce685380578bd,25c5c91f63607446a97b143d2d535d31,2017-07-18 02:10:51,320.91,39.8,1442.84,37.0,-1,True
2f09f8c80542f3260ec457517de0a463,3,dc9471db933efad7bf0ce685380578bd,25c5c91f63607446a97b143d2d535d31,2017-07-18 02:10:51,320.91,39.8,1442.84,37.0,-1,True
2f09f8c80542f3260ec457517de0a463,4,dc9471db933efad7bf0ce685380578bd,25c5c91f63607446a97b143d2d535d31,2017-07-18 02:10:51,320.91,39.8,1442.84,37.0,-1,True
2f3eedb1154600a40d3529dd83441775,1,de9305867467640bebc680708d43f27a,87b740daf17b5d1be335a64164ec6842,2017-05-18 20:45:11,1299.99,58.76,1358.75,6.0,-1,True
2f7ee291b72997159cb01045ac80be1c,1,38dcb9ae53c258cfba73583f9454d721,6c12e40690c335dbc2f68a4134d30dc1,2018-01-15 07:26:39,1250.0,39.5,1289.5,14.0,-1,True
2fb597c2f772eca01b1f5c561bf6cc7b,1,8ed094bfe076c568f6bb10feada3f75d,a7f13822ceb966b076af67121f87b063,2017-03-20 18:09:02,239.96,105.19,345.15,194.0,-1,True
2ff28727dd7a3cbb51cf9b8053a7103a,1,a0686391b9b79dbfb9577555719ec45e,cfd7ddab722b902f7ac5b5f3ba6d723d,2018-07-05 11:10:19,299.0,102.2,401.2,6.0,-1,True
2ff4dba9b7e65ee15034ed2b0004048d,1,6b0894fbd8143c541f3c40622d8a9603,9df5750209b83567ec144eb299d7d634,2018-05-29 18:57:12,980.0,33.59,1013.59,15.0,-1,True
30135390209cdfedeb251c27001c63e1,1,d7f8b7443f6ae5796dabe493521a1e79,9596c870880d900012f2e8e6e30d06d7,2018-01-25 19:49:46,980.9,149.01,1129.91,18.0,-1,True
3025217f257165e00d2312dfe35a9b60,1,c4761af5e6a2183cc23c77a8d16f9d09,31ae0774c17fabd06ff707cc5bde005f,2018-05-02 04:11:11,449.99,99.48,549.47,12.0,-1,True
30336ab6f4ebb61a88d9e3188b36739c,1,dec4cd5561ffdae063f94385555a5683,7e93a43ef30c4f03f38b393420bc753a,2017-03-17 10:18:25,1275.0,23.1,1298.1,9.0,-1,True
304e8cf62306a897106fd54ccfcc88bc,1,5237739bb5fee495dbd337755a138660,966cb4760537b1404caedd472cc610a5,2018-04-26 12:31:29,899.0,24.17,923.17,,-1,True
305c64156d718f215d3d7cdc8be8b39c,1,25c38557cf793876c5abdd5931f922db,5dceca129747e92ff8ef7a997dc4f8ca,2018-05-02 10:55:25,1106.99,20.3,1127.29,9.0,-1,True
306853b36db7e021935becc988e4fef8,1,3976c6466748442470251341eb6f92a3,f25e239052084705e17a982bc600ab2a,2017-09-08 09:52:18,1798.0,144.0,1942.0,26.0,-1,True
308389e2d91267e2713b8e3ae5a52f0e,1,679d1a26cc192f14e7e30ae397f8b089,2a5b78b41cd05baeac8df54c6606b92c,2018-03-22 03:09:00,867.77,19.19,886.96,,-1,True
3083d0620c7cc835cb4c90a8b4895eda,1,fe6a9515d655fa7936b8a7c841039f34,dc317f341ab0e22f39acbd9dbf9b4a1f,2018-07-05 17:55:13,269.9,162.64,432.54,9.0,-1,True
309a6726656b1ace9925bb760fc46b81,1,a3e4a417e7dab3de222f227781c2c291,5dceca129747e92ff8ef7a997dc4f8ca,2017-09-10 22:25:09,887.0,26.7,913.7,9.0,-1,True
309b9de8813533826a3005f94bee92b9,2,597d26435e8ef77bb0fcd26f6c07d486,cfa5ab0e4d3fc212fd0b3410e7081c62,2018-05-02 14:31:33,324.99,79.56,726.05,10.0,-1,True
309f6784abccce4e6e99672dca8ff4cd,1,bb50f2e236e5eea0100680137654686c,f7ba60f8c3f99e7ee4042fdef03b70c4,2018-08-10 07:05:11,330.0,10.47,1702.35,3.0,-1,True
309f6784abccce4e6e99672dca8ff4cd,2,bb50f2e236e5eea0100680137654686c,f7ba60f8c3f99e7ee4042fdef03b70c4,2018-08-10 07:05:11,330.0,10.47,1702.35,3.0,-1,True
309f6784abccce4e6e99672dca8ff4cd,3,bb50f2e236e5eea0100680137654686c,f7ba60f8c3f99e7ee4042fdef03b70c4,2018-08-10 07:05:11,330.0,10.47,1702.35,3.0,-1,True
309f6784abccce4e6e99672dca8ff4cd,4,bb50f2e236e5eea0100680137654686c,f7ba60f8c3f99e7ee4042fdef03b70c4,2018-08-10 07:05:11,330.0,10.47,1702.35,3.0,-1,True
309f6784abccce4e6e99672dca8ff4cd,5,bb50f2e236e5eea0100680137654686c,f7ba60f8c3f99e7ee4042fdef03b70c4,2018-08-10 07:05:11,330.0,10.47,1702.35,3.0,-1,True
30bdf3d824d824610a49887486debcaf,4,d2085f7e0f9533605386960fc7e987ec,aac29b1b99776be73c3049939652091d,2018-04-03 14:47:43,12.49,0.58,785.24,7.0,-1,True
30bdf3d824d824610a49887486debcaf,5,d2085f7e0f9533605386960fc7e987ec,aac29b1b99776be73c3049939652091d,2018-04-03 14:47:43,12.49,0.58,785.24,7.0,-1,True
30cb9807736cf9827533cf34b10969d8,1,fe59a1e006df3ac42bf0ceb876d70969,25c5c91f63607446a97b143d2d535d31,2017-05-25 20:02:23,809.1,40.18,1698.56,22.0,-1,True
30cb9807736cf9827533cf34b10969d8,2,fe59a1e006df3ac42bf0ceb876d70969,25c5c91f63607446a97b143d2d535d31,2017-05-25 20:02:23,809.1,40.18,1698.56,22.0,-1,True
30da20eacd71a5e8cac16c775ef72984,1,5c97588998ff51dd072c59f19bed6c78,014c0679dd340a0e338872e7ec85666a,2018-02-08 13:49:36,1320.0,49.63,1369.63,38.0,-1,True
30eb68f1adec947261593a874308f991,1,43944a8f8f0b7ae86b6c3d3c2f257375,0adac9fbd9a2b63cccaac4f8756c1ca8,2017-10-17 00:14:19,699.0,57.49,756.49,22.0,-1,True
30f610db02d0880c9687dd1edd8b8710,1,9d65ba102eeefb2ee2284de1fdc3964d,40db9e9aa57f7bb151bcda6b0f9bdbb7,2018-06-11 18:55:12,1890.0,35.77,1925.77,11.0,-1,True
3110fc0996c37031e67f3d28cd9b854c,1,84dacba9d49f304ee015bc094083df20,32b8764b4ef628b53608fc34011fcc13,2018-08-23 16:15:23,395.0,133.52,528.52,8.0,-1,True
311f11836437bf8950d50701fb64fcbf,1,23713b3af0ec6a3c9601da5c58b2ea95,17e34d8224d27a541263c4c64b11a56b,2018-07-09 22:10:32,763.5,18.01,781.51,7.0,-1,True
31419a94f3447056848ea2a664a7ef72,1,9c5cec867c62c0ec4674b002eb1c3e0c,e882b2a25a10b9c057cc49695f222c19,2018-05-22 19:14:24,1054.0,104.99,1158.99,7.0,-1,True
31602bd34088eca0a7371827ab479b92,1,f69581741831e1dcd24e28e299ad36ff,b32be1695eb7ec5f10f72d9610a12527,2018-01-09 17:28:32,1098.0,75.84,1173.84,20.0,-1,True
3163a067949a10a752bec5cca69511b2,1,36174802c8879b643cefc0511e7f06ed,01cf7e3d21494c41fb86034f2e714fa1,2017-05-10 15:55:20,257.19,95.78,352.97,15.0,-1,True
3165f39a78f513c0877dc0d1ad69683a,1,27dd6092aaf2627e39331ad9823b5ebf,c3acdfac4e3e97ff87529454fbc03642,2018-03-29 13:50:44,1299.0,23.97,1322.97,20.0,-1,True
318145ea99714f48433e3332005b92d3,1,28609f55cdcc0e20aa621696e53c7075,7bac63f6603d382cc8d0832eb6c100a8,2018-04-10 05:49:06,699.0,19.77,718.77,12.0,-1,True
318b5b7c3a2a999cc4f3403e9afd3eb4,1,af51d485dc5255ba2e18b21b550156e6,5dceca129747e92ff8ef7a997dc4f8ca,2017-06-19 05:05:26,259.9,91.74,351.64,13.0,-1,True
319ccdc182a8c5d60b228310a6432460,1,fb01a5fc09b9b9563c2ee41a22f07d54,522620dcb18a6b31cd7bdf73665113a9,2017-01-26 16:03:50,689.89,20.04,709.93,9.0,-1,True
31c5b1c46eed53925a1f2feb3493ba31,1,5f504b3a1c75b73d6151be81eb05bdc9,834f3294fba9f932f56edc879193f925,2017-09-22 17:15:19,610.0,65.01,675.01,12.0,-1,True
31d5120f144d73ba1e5aa4e747a328e9,1,1d1fc8a85e598b6b83a558fbd354443d,fcf16b7a8697e559f0123190bb30177d,2018-03-26 22:50:33,150.4,72.91,669.93,7.0,-1,True
31d5120f144d73ba1e5aa4e747a328e9,2,1d1fc8a85e598b6b83a558fbd354443d,fcf16b7a8697e559f0123190bb30177d,2018-03-26 22:50:33,150.4,72.91,669.93,7.0,-1,True
31d5120f144d73ba1e5aa4e747a328e9,3,1d1fc8a85e598b6b83a558fbd354443d,fcf16b7a8697e559f0123190bb30177d,2018-03-26 22:50:33,150.4,72.91,669.93,7.0,-1,True
31e50461be6957a749166e97af082d0a,1,6054d161235b97a4aaccea2a086d30b8,4a3ccda38b2129705f3fb522db62ca31,2018-02-15 16:50:06,3099.9,55.92,3155.82,7.0,-1,True
320fb5aed4e43d6dfbf53c4f2c5f70f1,1,65841ad29fc48cd40902e03da7511e05,8b8cfc8305aa441e4239358c9f6f2485,2017-04-27 10:30:19,849.0,109.39,958.39,26.0,-1,True
3213c825fd43c3d2aa27fed77ef29519,1,a4462e7d5df840cbd075f0224bf42554,6e386f64c84e482f0b9abf960797ee1b,2018-08-10 14:35:16,729.0,13.85,742.85,,-1,True
326c33839b23462fbe6d538942f54dec,1,37b99aa22bbac19b2a4afc4b2a958a53,a1043bafd471dff536d0c462352beb48,2018-02-01 11:13:58,259.0,88.24,347.24,19.0,-1,True
327511e31bd17e390fa2ce6ed4a64535,1,f96ff9b997681965689f78bef092fdd9,2a5b78b41cd05baeac8df54c6606b92c,2018-07-26 19:50:13,775.0,23.53,798.53,3.0,-1,True
327ad7800f253f3efd342b0997a16b3f,1,89f59eee27a6a49b9f0d887136c71cd4,edb1ef5e36e0c8cd84eb3c9b003e486d,2018-01-30 09:58:22,1299.65,34.38,1334.03,14.0,-1,True
327eb42fa668b532239f44713415a37a,1,25c38557cf793876c5abdd5931f922db,5dceca129747e92ff8ef7a997dc4f8ca,2018-03-30 09:47:28,987.0,53.35,1040.35,33.0,-1,True
3284ccb8e44c6d500facdde27e67a175,1,43944a8f8f0b7ae86b6c3d3c2f257375,0adac9fbd9a2b63cccaac4f8756c1ca8,2017-11-30 17:54:28,699.0,33.68,732.68,6.0,-1,True
328f5ed22995509b59ff08c98fa22c72,1,9069c427ca36847bc3907c09712f6cf8,7b1222c3624aa89b9558b50a2594188c,2017-11-20 14:55:31,769.9,22.64,792.54,16.0,-1,True
32980a0c990d84e3f2c3e9838a4abc1d,1,f8763c8e0ef828c6d393b091888f9eb8,11fb6f6d341adbe19e81733701704635,2018-08-15 15:55:17,399.0,154.38,553.38,8.0,-1,True
32c7cc7d74701f67ffcb3b3a888de86c,1,27dd6092aaf2627e39331ad9823b5ebf,c3acdfac4e3e97ff87529454fbc03642,2018-07-13 14:05:18,1399.0,17.95,1416.95,4.0,-1,True
3303092810c37e9ab22a711ae3afb197,1,df872c596e00cd0160e6c8eb5424739f,cd843d4cf8ef32827de0396605163ba3,2017-08-03 10:50:12,469.0,90.26,559.26,18.0,-1,True
330c4c1c971ff97dc8128ca0f61f21c6,1,1a613b1a2e7f278c6343b763fd880186,7e93a43ef30c4f03f38b393420bc753a,2017-04-06 19:50:13,883.57,16.79,900.36,5.0,-1,True
338515ff7c1216299678e18a593799a5,1,588531f8ec37e7d5ff5b7b22ea0488f8,53243585a1d6dc2643021fd1853d8905,2017-10-26 17:49:24,1437.0,42.51,1479.51,8.0,-1,True
3386674e0363653ac5f71597d88d80fe,1,c9b8a74a8865b966e660cc1f7b4e32a9,1835b56ce799e6a4dc4eddc053f04066,2018-07-26 13:24:53,720.0,40.5,1861.26,8.0,-1,True
3386674e0363653ac5f71597d88d80fe,2,a03e401d58a45187271718c5d7610422,4bfc7a4a1cf8d4d2121c27422d9e50b5,2018-07-30 13:24:53,320.0,20.25,1861.26,8.0,-1,True
3386674e0363653ac5f71597d88d80fe,3,c9b8a74a8865b966e660cc1f7b4e32a9,1835b56ce799e6a4dc4eddc053f04066,2018-07-26 13:24:53,720.0,40.5,1861.26,8.0,-1,True
338d127554d67a15cb4e257742847056,1,672ffb2231575afa70f7fee73fe400a1,b3b17aab11f273023a5f22ca52e1eb70,2018-02-07 08:51:26,550.0,20.29,1140.58,16.0,-1,True
338d127554d67a15cb4e257742847056,2,672ffb2231575afa70f7fee73fe400a1,b3b17aab11f273023a5f22ca52e1eb70,2018-02-07 08:51:26,550.0,20.29,1140.58,16.0,-1,True
33b50846ef5349564b8be2af1d6000aa,1,a95e101cee281e7cd36dfef5f80fabfe,31ae0774c17fabd06ff707cc5bde005f,2017-09-20 09:30:17,799.99,54.34,854.33,13.0,-1,True
33ec97b423d769023dbd71f138aca94a,1,7c20caef078d055077dcf2c8a6f49b46,25e6ffe976bd75618accfe16cefcbd0d,2017-11-06 22:06:47,340.0,5.47,1381.87,8.0,-1,True
33ec97b423d769023dbd71f138aca94a,2,7c20caef078d055077dcf2c8a6f49b46,25e6ffe976bd75618accfe16cefcbd0d,2017-11-06 22:06:47,340.0,5.47,1381.87,8.0,-1,True
33ec97b423d769023dbd71f138aca94a,3,7c20caef078d055077dcf2c8a6f49b46,25e6ffe976bd75618accfe16cefcbd0d,2017-11-06 22:06:47,340.0,5.47,1381.87,8.0,-1,True
33ec97b423d769023dbd71f138aca94a,4,7c20caef078d055077dcf2c8a6f49b46,25e6ffe976bd75618accfe16cefcbd0d,2017-11-06 22:06:47,340.0,5.47,1381.87,8.0,-1,True
33f11ddd5042dcc18008c3f804d67a7c,1,1dec4c88c685d5a07bf01dcb0f8bf9f8,712e6ed8aa4aa1fa65dab41fed5737e4,2018-05-08 12:14:47,569.0,92.43,661.43,7.0,-1,True
33f3b890664d602ed67bad1fbc454474,1,953107f6a9859bfebd242f5f03fe1585,f1b854361f4e15d5851b494df66f22b2,2018-04-19 17:15:12,299.95,119.99,839.88,8.0,-1,True
33f3b890664d602ed67bad1fbc454474,2,953107f6a9859bfebd242f5f03fe1585,f1b854361f4e15d5851b494df66f22b2,2018-04-19 17:15:12,299.95,119.99,839.88,8.0,-1,True
340bd726abb7b57850b8f3e93c52a559,1,aed75ad669fbebd5a385ac7cc2ae7573,17f51e7198701186712e53a39c564617,2018-04-26 05:50:26,550.0,78.37,628.37,17.0,-1,True
342426d7317aac507750dd7c1c9e1014,1,4df83a41105e00e0845b9d12b5fe601c,fa1c13f2614d7b5c4749cbc52fecda94,2018-02-08 11:55:27,888.9,13.48,902.38,5.0,-1,True
343784c8ebeaaa9505508f89e3eea256,1,4c3063dd985fb11ee11451d3bf7a99b0,955fee9216a65b617aa5c0531780ce60,2018-06-26 02:59:10,750.0,28.05,778.05,7.0,-1,True
34636c8ebf156ff646392967b52f97af,1,5f504b3a1c75b73d6151be81eb05bdc9,834f3294fba9f932f56edc879193f925,2017-09-03 22:05:15,610.0,65.01,675.01,16.0,-1,True
3482fd5db03ecb3857123956a9eeb1a0,1,1dec4c88c685d5a07bf01dcb0f8bf9f8,712e6ed8aa4aa1fa65dab41fed5737e4,2018-05-17 03:50:31,559.0,127.41,686.41,11.0,-1,True
34aed6e4313d7573b0d3b459f3a805ea,1,588531f8ec37e7d5ff5b7b22ea0488f8,53243585a1d6dc2643021fd1853d8905,2017-11-08 07:06:26,1437.0,52.47,1489.47,14.0,-1,True
34b7b4a618b1353f3f3dd088fc4a2300,1,a8075987f7074b1a91395a74e4eb9215,ce248b21cb2adc36282ede306b7660e5,2017-11-24 20:28:55,689.9,91.84,781.74,18.0,-1,True
34cb1fc28cf67c101ee4d59b0c18da33,1,44fc450365728c413fefc547592626be,b839e41795b7f3ad94cc2014a52f6796,2018-06-12 22:17:26,849.0,23.52,872.52,9.0,-1,True
34d0587652282a8e4f05da5083e1f276,1,b0fd001716da5648244fe5c374d03df8,53243585a1d6dc2643021fd1853d8905,2017-09-06 13:50:09,850.0,58.31,908.31,14.0,-1,True
34d8085664591b6233e939572becebb9,1,89f59eee27a6a49b9f0d887136c71cd4,edb1ef5e36e0c8cd84eb3c9b003e486d,2018-06-12 10:50:43,1299.65,28.07,1327.72,8.0,-1,True
350508df3bad3da1cf8a3ac50f8c0406,1,64b4fdd3c24f7e8c49133cad3718bfc4,5abb8ea023c77787f2c15da891c8d384,2017-10-11 14:35:15,399.0,166.91,565.91,23.0,-1,True
354310406adf3de2d6793865cca4eb97,1,f5f0b722d7662e8939727fb49e45d046,7e93a43ef30c4f03f38b393420bc753a,2017-11-10 20:36:03,759.99,19.07,779.06,7.0,-1,True
354b150e66abb1ccda029116d0550484,1,472a528b441c91f23491342237364565,2b3e4a2a3ea8e01938cabda2a3e5cc79,2017-06-08 02:25:19,1299.99,17.91,1317.9,4.0,-1,True
35546dd6349a2065ed8ac6ffbd2b7aba,1,44989697efa3ceece037c5633ea143d9,17908cf9b444ee34047cadd5c0f4a516,2018-03-13 02:31:40,245.0,107.95,352.95,49.0,-1,True
356ba836fa22451d49ef0c3eb18a3e09,1,7cb1e417bdc1490f948ee59caccb6e1b,6e386f64c84e482f0b9abf960797ee1b,2018-08-16 16:15:14,699.4,15.92,715.32,2.0,-1,True
359352820ef7acbc4def738b048f2d6c,1,a6b4a230f7ca939eb68485292f8b3389,7e93a43ef30c4f03f38b393420bc753a,2017-05-10 10:35:17,1169.44,34.45,1203.8899999999999,27.0,-1,True
35990049382e07dba1a9ef3550cad655,1,b883409932bf862f43008f116a06cda5,1a932caad4f9d804097d7f8e615baed1,2018-05-16 19:37:39,160.0,58.03,1308.18,7.0,-1,True
35990049382e07dba1a9ef3550cad655,2,b883409932bf862f43008f116a06cda5,1a932caad4f9d804097d7f8e615baed1,2018-05-16 19:37:39,160.0,58.03,1308.18,7.0,-1,True
35990049382e07dba1a9ef3550cad655,3,b883409932bf862f43008f116a06cda5,1a932caad4f9d804097d7f8e615baed1,2018-05-16 19:37:39,160.0,58.03,1308.18,7.0,-1,True
35990049382e07dba1a9ef3550cad655,4,b883409932bf862f43008f116a06cda5,1a932caad4f9d804097d7f8e615baed1,2018-05-16 19:37:39,160.0,58.03,1308.18,7.0,-1,True
35990049382e07dba1a9ef3550cad655,5,b883409932bf862f43008f116a06cda5,1a932caad4f9d804097d7f8e615baed1,2018-05-16 19:37:39,160.0,58.03,1308.18,7.0,-1,True
35990049382e07dba1a9ef3550cad655,6,b883409932bf862f43008f116a06cda5,1a932caad4f9d804097d7f8e615baed1,2018-05-16 19:37:39,160.0,58.03,1308.18,7.0,-1,True
35ab20ce8b706d54507640a4a7b0ff35,1,f819f0c84a64f02d3a5606ca95edd272,4869f7a5dfa277a7dca6462dcf3b52b2,2017-10-26 16:49:12,689.0,17.84,706.8399999999999,7.0,-1,True
35bb1b3031083af8db2b6b4f25ada550,1,780130a191b7abd450d121ac7290d15b,e882b2a25a10b9c057cc49695f222c19,2018-03-29 13:08:37,914.0,34.98,948.98,5.0,-1,True
35cab29a44850e454b675c0160b34a45,1,4941b2c06706332ebfd9072d7b1fb23c,f5a590cf36251cf1162ea35bef76fe84,2018-08-06 15:24:09,650.0,11.81,661.81,2.0,-1,True
360787554f41824600bdcba9687cd4f0,1,679d1a26cc192f14e7e30ae397f8b089,2a5b78b41cd05baeac8df54c6606b92c,2018-03-29 19:50:29,867.77,23.95,1783.44,,-1,True
360787554f41824600bdcba9687cd4f0,2,679d1a26cc192f14e7e30ae397f8b089,2a5b78b41cd05baeac8df54c6606b92c,2018-03-29 19:50:29,867.77,23.95,1783.44,,-1,True
36272970346cb4aadae6ef0defd79773,1,ec8cad139523a58066a27ef934466932,6ec1a01e866584bb679eb9b098345919,2018-03-22 14:28:54,499.99,99.31,599.3,25.0,-1,True
3629454fe243df9fe9b49babc52d98e6,1,ffa4ff381e25872b5bf85353ff7ab0c9,5d043cd5512d4bd2f88e5ccdd5736c38,2017-03-16 19:12:49,650.0,64.91,714.91,9.0,-1,True
362aa88dd1265e7b4ea491b5836fb5f6,1,d7324d4c913e7b424cb61675dafc8c10,6750d71153f00fc58829af2a8ef1bcf1,2017-05-23 02:10:12,2799.0,28.0,2827.0,12.0,-1,True
3644344c9ad371ecfc67c6cbeb93531c,1,a5215a7a9f46c4185b12f38e9ddf2abc,53243585a1d6dc2643021fd1853d8905,2017-09-08 20:03:32,1200.0,32.85,1232.85,18.0,-1,True
3645d00093a926152b82312c5db8984f,1,12485f9cdebb6ca179826ede539554ad,7901646fdd36a55f564ffaf2dbccaaf7,2017-08-29 11:06:21,794.98,13.94,1617.84,6.0,-1,True
3645d00093a926152b82312c5db8984f,2,12485f9cdebb6ca179826ede539554ad,7901646fdd36a55f564ffaf2dbccaaf7,2017-08-29 11:06:21,794.98,13.94,1617.84,6.0,-1,True
36749cbf5c327d95990050cbaa0f41fd,1,ff92ca9bb0b3f4ec00a9b76c9f68cb3a,ba90964cff9b9e0e6f32b23b82465f7b,2018-04-20 19:15:33,899.0,32.37,931.37,8.0,-1,True
36815333081d25c7dcb347185e93d073,1,666a984f022bec9d8c30060c4bf355c7,2b3e4a2a3ea8e01938cabda2a3e5cc79,2018-08-01 11:35:14,1189.0,21.62,1210.62,5.0,-1,True
3689c2503baba1c0879d94cdbe6d6d60,1,bc4cd4da98dd128c39bf0b8c2674032f,53243585a1d6dc2643021fd1853d8905,2017-09-04 05:24:28,1200.0,50.81,1250.81,8.0,-1,True
3692c711f70b60feeedb43ae77e87980,1,75b1af479ceb5b90e06b38ff4f753e1e,f12ff17ad8bbf01ec5c33b17e506649b,2018-02-14 14:10:29,780.0,25.95,805.95,7.0,-1,True
369eee143e91ca7a46cdddc5f679e1f3,1,b5c4801466295e45d80d659858124b4f,5dceca129747e92ff8ef7a997dc4f8ca,2017-08-08 13:03:34,775.0,54.17,829.17,8.0,-1,True
36a55da00696783d804dcef6c490cbf9,1,7d1d3de69616eacb023e39204065a068,1ca4bdb0cd7fc48e949bac066188ed26,2018-03-28 14:15:42,380.0,227.57,607.57,28.0,-1,True
36af11f74568a0546f14fc0e5a0c2851,1,5ca5d42f98d39aa421923c2fde2c1558,b32be1695eb7ec5f10f72d9610a12527,2017-12-21 16:53:41,998.0,44.51,1042.51,28.0,-1,True
36db19001f33a6f23042adbc4a0e30a5,1,bc4cd4da98dd128c39bf0b8c2674032f,53243585a1d6dc2643021fd1853d8905,2017-09-03 23:31:09,1200.0,40.85,1240.85,10.0,-1,True
3710f61b45bb40db596e352722b6937e,1,d6160fb7873f184099d9bc95e30376af,53243585a1d6dc2643021fd1853d8905,2017-09-13 18:55:08,1549.99,53.26,1603.25,20.0,-1,True
371f13dd168ce30a881e0db8cf3929fb,1,15ae68f4be12b1e7037da33a1ef9753a,2528513dd95219a6013d4d05176e391a,2017-08-31 10:35:17,599.0,66.87,665.87,17.0,-1,True
372f8e1a08cbd807194b89b3c31a448a,1,a319b66ab6cabbb2810942860c1c8a3c,b839e41795b7f3ad94cc2014a52f6796,2018-08-28 15:10:14,2300.0,28.4,2328.4,3.0,-1,True
3745e06e7f01e1652cfd4b9d31651820,1,e51071c4622d7a15494656e912c8d55b,2bf6a2c1e71bbd29a4ad64e6d3c3629f,2017-12-07 18:35:23,2700.0,34.66,2734.66,17.0,-1,True
3786374eb6f56d00e96bf7511002cd00,1,1dec4c88c685d5a07bf01dcb0f8bf9f8,712e6ed8aa4aa1fa65dab41fed5737e4,2018-03-22 23:30:26,589.0,54.19,643.19,64.0,-1,True
37b6a6302848e0ce3dfefef7716a70b7,1,0412ec72192f1d85e92047c0773434ec,f5a590cf36251cf1162ea35bef76fe84,2018-07-03 10:11:06,830.0,133.69,963.69,13.0,-1,True
37bfe6c888db02bffd84e1b36447bfcc,1,cb26d15d1b6eabaac7c0803774245884,ccb83a794700270fde70898fe9ff368b,2017-05-11 15:02:20,966.0,67.12,1033.12,6.0,-1,True
37fef9185066b091254533c2192edd72,1,cf8587a915960e2a8b57c5db574239ad,7e93a43ef30c4f03f38b393420bc753a,2017-05-18 20:05:16,961.6,33.58,995.1800000000001,11.0,-1,True
387dbd8ab95a2cea602adfc5434f7258,1,96fda9a1e131e4c4f2faecacbf9aaf50,81a1104df0f08b59c68aa5b03cfe398e,2018-03-06 09:56:08,299.9,89.11,389.01,38.0,-1,True
389a9ea0a3b847e32aafa6fc297e2a9d,1,d2239567438e335a463191a43f2f02ff,b94cc9f10ddc85e4ba73a6f7974e7101,2018-07-02 17:11:38,799.9,28.75,828.65,27.0,-1,True
38ac0cc1879cabf9cb23a2e8f217acfe,1,679d1a26cc192f14e7e30ae397f8b089,2a5b78b41cd05baeac8df54c6606b92c,2018-02-21 02:51:47,857.77,18.13,875.9,2.0,-1,True
38dcb5499d8854b4b2c6dbaaf983f21e,1,a7c87b1bbdd51e0d68b0307cffd03d47,7e93a43ef30c4f03f38b393420bc753a,2017-06-07 15:42:49,1500.0,37.04,1537.04,48.0,-1,True
38f48d4adfebeacd5c07311b4502498f,1,0b886cf92902bb5607b317a270f4dd4d,2bf6a2c1e71bbd29a4ad64e6d3c3629f,2018-07-04 18:15:16,1399.9,31.73,1431.63,5.0,-1,True
38ff29b6f54b264f8992081bcd3f3c6e,1,6026308f343d15d492324e7e35ba5685,966cb4760537b1404caedd472cc610a5,2018-05-04 18:14:37,799.0,20.47,819.47,,-1,True
